Component,Origin,Class,Subclass,Group,Subgroup,Unit Type,Definition,Literature Cited,CMECS Version,Component Code,Unit Code,IRI (NCEI base URL + Term ID),Unit ID,Unit Status,Type of Change,Implementation Guidance,Notes
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Fine Woody Debris,,CMECS Substrate Component: Substrate Group,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed non-living fine woody debris.",,1.1.2,S,2.9.1.4,https://w3id.org/CMECS/CMECS_00000345,CMECS_00000345,Derived Unit,Change in level up|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Worm Hash,,CMECS Substrate Component: Substrate Group,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of fragments of the cemented or conglomerated calcareous or sandy tubes of polychaetes or other worm-like fauna.",,1.1.2,S,2.9.1.5,https://w3id.org/CMECS/CMECS_00001656,CMECS_00001656,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Worm Hash,Sabellariid Hash,CMECS Substrate Component: Substrate Subgroup,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of fragments of the sand-shell-protein matrix and tubes constructed by sabellariid worms.",,1.1.2,S,2.9.1.5.1,https://w3id.org/CMECS/CMECS_00000688,CMECS_00000688,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Hash ,Worm Hash,Serpulid Hash,CMECS Substrate Component: Substrate Subgroup,"Biogenic Hash particles (2 to < 64 millimeters, equivalent to Geologic Origin Subgroups: Granule and Pebble) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of fragments of the calcareous tubes of serpulid worms.",,1.1.2,S,2.9.1.5.2,https://w3id.org/CMECS/CMECS_00000730,CMECS_00000730,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,,,CMECS Substrate Component: Substrate Subclass,"Biogenic Unconsolidated Substrate dominated by Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down, non-living biogenic material. Shells or other remains are generally broken and difficult to identify. For this reason, only substrate-forming taxa that produce distinctive Sand types are listed as substrate subgroups. ",,1.1.2,S,2.9.2,https://w3id.org/CMECS/CMECS_00001658,CMECS_00001658,Original Unit,Addition,"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Algal Sand,,CMECS Substrate Component: Substrate Group,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down calcareous algae. This Sand may have a characteristic white color as it becomes bleached by the sun.",,1.1.2,S,2.9.2.1,https://w3id.org/CMECS/CMECS_00000009,CMECS_00000009,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Algal Sand,<Halimeda> Sand,CMECS Substrate Component: Substrate Subgroup,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of recognizable, broken segment-like fronds of <Halimeda>, a green coralline alga.",,1.1.2,S,2.9.2.1.1,https://w3id.org/CMECS/CMECS_00001076,CMECS_00001076,Derived Unit,Change in level down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Algal Sand,Rhodolith Sand,CMECS Substrate Component: Substrate Subgroup,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down rhodolith material.",,1.1.2,S,2.9.2.1.2,https://w3id.org/CMECS/CMECS_00000675,CMECS_00000675,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Coral Sand,,CMECS Substrate Component: Substrate Group,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down coral material.",,1.1.2,S,2.9.2.2,https://w3id.org/CMECS/CMECS_00000201,CMECS_00000201,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Coral Sand,<Diploria> Sand,CMECS Substrate Component: Substrate Subgroup,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down Diploria coral.",,1.1.2,S,2.9.2.2.1,https://w3id.org/CMECS/CMECS_00001657,CMECS_00001657,Original Unit,Addition,"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Shell Sand,,CMECS Substrate Component: Substrate Group,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down shell material. ",,1.1.2,S,2.9.2.3,https://w3id.org/CMECS/CMECS_00000747,CMECS_00000747,Derived Unit,Change in level down|Membership change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Shell Sand,<Coquina> Sand,CMECS Substrate Component: Substrate Subgroup,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down <Coquina> shell. ",,1.1.2,S,2.9.2.3.1,https://w3id.org/CMECS/CMECS_00001024,CMECS_00001024,Derived Unit,Change in level down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Shell Sand,Mussel Sand,CMECS Substrate Component: Substrate Subgroup,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down mussel shell. ",,1.1.2,S,2.9.2.3.2,https://w3id.org/CMECS/CMECS_00001659,CMECS_00001659,Original Unit,Addition,"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Shell Sand,Oyster Sand,CMECS Substrate Component: Substrate Subgroup,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down mussel shell. ",,1.1.2,S,2.9.2.3.3,https://w3id.org/CMECS/CMECS_00001660,CMECS_00001660,Original Unit,Addition,"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Worm Sand,,CMECS Substrate Component: Substrate Group,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down mussel shell.",,1.1.2,S,2.9.2.4,https://w3id.org/CMECS/CMECS_00001663,CMECS_00001663,Original Unit,Addition,"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Worm Sand,Sabellariid Sand,CMECS Substrate Component: Substrate Subgroup,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down sand-shell-protein matrix and tubes constructed by sabellariid worms.",,1.1.2,S,2.9.2.4.1,https://w3id.org/CMECS/CMECS_00001661,CMECS_00001661,Original Unit,Addition,"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Biogenic Sand,Worm Sand,Serpulid Sand,CMECS Substrate Component: Substrate Subgroup,"Biogenic Sand particles (0.0625 millimeters to < 2 millimeters, equivalent to Geologic Origin Group: Sand) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of broken-down calcareous tubes of serpulid worms.",,1.1.2,S,2.9.2.4.2,https://w3id.org/CMECS/CMECS_00001662,CMECS_00001662,Original Unit,Addition,"When the composition and origin of Sand is unclear, it is assumed to be mineral Sand, and is classified as a Geologic Origin substrate.|See Also: Implementation Guidance for All Substrate Component Units",
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Fine Organic Substrate,,,CMECS Substrate Component: Substrate Subclass,"Biogenic Unconsolidated Substrate dominated by Fine Organic Substrate particles (0.004 to < 0.625 millimeters, equivalent to Geologic Origin Group: Mud) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of non-living organic material. ",,1.1.2,S,2.9.3,https://w3id.org/CMECS/CMECS_00001664,CMECS_00001664,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Fine Organic Substrate,Peat,,CMECS Substrate Component: Substrate Group,"Fine Organic Substrate particles that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of non-living peat deposits, from modern or prehistoric times.",,1.1.2,S,2.9.3.1,https://w3id.org/CMECS/CMECS_00000633,CMECS_00000633,Derived Unit,Membership change|Name change|Editorial Change (defintion re-worded)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Fine Organic Substrate,Organic Detritus,,CMECS Substrate Component: Substrate Group,"Fine Organic Substrate particles (0.004 to < 4 millimeters, equivalent to Geologic Origin Group: Mud) that cover 50% or greater of the Biogenic Substrate surface and are primarily composed of decomposing plant and animal tissues, often in an advanced state of utilization and decay. Organic Detritus may be produced <in situ>, deposited from above or transported horizontally, or may be remnant material. ",,1.1.2,S,2.9.3.2,https://w3id.org/CMECS/CMECS_00000610,CMECS_00000610,Derived Unit,Change in Level Down|Membership Change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Fine Organic Substrate,Organic Mud,,CMECS Substrate Component: Substrate Group,"Fine Organic Substrate particles (0.004 to < 0.625 millimeters, equivalent to Geologic Origin Group: Mud) that cover 50% or greater of the Biogenic Substrate surface with an organic carbon content of greater than 5%.",,1.1.2,S,2.9.3.3,https://w3id.org/CMECS/CMECS_00000611,CMECS_00000611,Derived Unit,Change in Level Down|Membership Change|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Ooze Substrate,,,CMECS Substrate Component: Substrate Subclass,"Deep sea substrates that are composed of > 30% tests, shells, or frustules of small plankton, including diatoms, radiolarians, pteropods, foraminifera, and other marine plankters. Oozes are common in deeper waters far from shore, where terrestrial inputs to the bottom sediments are very low, and where surface productivity is reasonably high.
Based on common practice in the field, definition of a substrate as “ooze” requires a 30% or greater (but not necessarily “dominant”) ooze composition within the sediments. Once defined as an “ooze”, type of ooze is determined by dominant percent composition.",,1.1.2,S,2.9.4,https://w3id.org/CMECS/CMECS_00000607,CMECS_00000607,Derived Unit,Change in Level Down|Membership Change|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Ooze Substrate,Carbonate Ooze,,CMECS Substrate Component: Substrate Group,"Ooze Substrate that cover 50% or greater of the Biogenic Substrate surface and are dominated by calcium carbonate-based shells of foraminifera, coccolithophores, pteropods, or other calcareous plankton. These oozes are limited to seafloors shallower than the carbonate compensation depth (4 - 5 kilometers); calcium carbonate dissolves in the cold acidic waters deeper than this. Based on common practice in the field, definition of a substrate as “ooze” requires a 30% or greater (but not necessarily “dominant”) ooze composition within the sediments. Once defined as an “ooze”, type of ooze is determined by dominant percent composition.",,1.1.2,S,2.9.4.1,https://w3id.org/CMECS/CMECS_00000134,CMECS_00000134,Derived Unit,Change in Level Down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Ooze Substrate,Carbonate Ooze,Coccolithophore Ooze,CMECS Substrate Component: Substrate Subgroup,"Ooze Substrate that cover 50% or greater of the Biogenic Substrate surface and are formed primarily from carbonate tests of phytoplanktonic coccolithophores. Based on common practice in the field, definition of a substrate as “ooze” requires a 30% or greater (but not necessarily “dominant”) ooze composition within the sediments. Once defined as an “ooze”, type of ooze is determined by dominant percent composition.",,1.1.2,S,2.9.4.1.1,https://w3id.org/CMECS/CMECS_00000175,CMECS_00000175,Derived Unit,Change in Level Down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Ooze Substrate,Carbonate Ooze,Foraminiferan Ooze,CMECS Substrate Component: Substrate Subgroup,"Ooze Substrate that cover 50% or greater of the Biogenic Substrate surface and are formed primarily from carbonate tests of foraminiferans, such as <Globigerina>. Based on common practice in the field, definition of a substrate as “ooze” requires a 30% or greater (but not necessarily “dominant”) ooze composition within the sediments. Once defined as an “ooze”, type of ooze is determined by dominant percent composition.",,1.1.2,S,2.9.4.1.2,https://w3id.org/CMECS/CMECS_00000364,CMECS_00000364,Derived Unit,Change in Level Down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Ooze Substrate,Carbonate Ooze,Pteropod Ooze,CMECS Substrate Component: Substrate Subgroup,"Ooze Substrate that cover 50% or greater of the Biogenic Substrate surface and are formed primarily from the shells of pteropods (a group of planktonic mollusks). Based on common practice in the field, definition of a substrate as “ooze” requires a 30% or greater (but not necessarily “dominant”) ooze composition within the sediments. Once defined as an “ooze”, type of ooze is determined by dominant percent composition.",,1.1.2,S,2.9.4.1.3,https://w3id.org/CMECS/CMECS_00000663,CMECS_00000663, Derived Unit,Change in Level Down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Ooze Substrate,Siliceous Ooze,,CMECS Substrate Component: Substrate Group,"Ooze Substrate that cover 50% or greater of the Biogenic Substrate surface and are dominated by silicate-based shells of diatoms, radiolarians, and other organisms. These oozes are limited to seafloors shallower than the carbonate compensation depth (4 - 5 kilometers); calcium carbonate dissolves in the cold acidic waters deeper than this. Based on common practice in the field, definition of a substrate as “ooze” requires a 30% or greater (but not necessarily “dominant”) ooze composition within the sediments. Once defined as an “ooze”, type of ooze is determined by dominant percent composition.",,1.1.2,S,2.9.4.2,https://w3id.org/CMECS/CMECS_00000754,CMECS_00000754,Derived Unit,Change in Level Down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Ooze Substrate,Siliceous Ooze,Diatomaceous Ooze,CMECS Substrate Component: Substrate Subgroup,"Ooze Substrate that cover 50% or greater of the Biogenic Substrate surface and is formed primarily from the silica-based frustules or tests of phytoplanktonic diatoms. Based on common practice in the field, definition of a substrate as “ooze” requires a 30% or greater (but not necessarily “dominant”) ooze composition within the sediments. Once defined as an “ooze”, type of ooze is determined by dominant percent composition.",,1.1.2,S,2.9.4.2.1,https://w3id.org/CMECS/CMECS_00000242,CMECS_00000242,Derived Unit,Change in Level Down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Biogenic Substrate,Fine Unconsolidated Biogenic Substrate,Ooze Substrate,Siliceous Ooze,Radiolarian Ooze,CMECS Substrate Component: Substrate Subgroup,"Ooze Substrate that cover 50% or greater of the Biogenic Substrate surface and is formed primarily from the silica-based tests of amoeba-like radiolarians. Based on common practice in the field, definition of a substrate as “ooze” requires a 30% or greater (but not necessarily “dominant”) ooze composition within the sediments. Once defined as an “ooze”, type of ooze is determined by dominant percent composition.",,1.1.2,S,2.9.4.2.2,https://w3id.org/CMECS/CMECS_00000665,CMECS_00000665, Derived Unit,Change in Level Down|Editorial Change (defintion re-worded)|Attribute Change (Unit Type)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,,,,,CMECS Substrate Component: Origin,"Benthic substrates where sufficient evidence shows that Anthropogenic Substrate exceeds (is dominant over) that of both Geologic and Biogenic Substrates, when all are considered separately. Anthropogenic substrates are composed of material created by human physical, chemical, or other processes. Examples, include metals, plastics, ceramics, cement, and construction aggregates. Wood, although it is biogenic in origin, is included here to describe instances where it has been shaped, textured, treated, or otherwise altered from its natural condition and thus has different habitat suitability and/or function. 
","Wentworth, C. K. 1922. “A Scale of Grade and Class Terms for Clastic Sediments.” The Journal of Geology 30: 377–392",1.1.2,S,3,https://w3id.org/CMECS/CMECS_00000024,CMECS_00000024,Original Unit,Editorial Change (defintion re-worded),"Substrate Origin describes the genesis of the substrate, not the process by which it is emplaced. If the Substrate Origin cannot be definitively determined, the analyst may opt to use “Indeterminate” in place of Origin type and use the Geologic Origin units for further classification.|Mixes of origins are addressed through Co-occurring Elements Modifiers (see Section 10); additional Modifier terms, (listed in Section 7.6 and described in detail in Section 10) can be applied as needed to further describe substrate characteristics.|See Also: Implementation Guidance for all Substrate Component units","Anthropogenic substrates are classified at the Class level by particle size and degree of stability in relation to the surrounding substrate, i.e., fixed (immobile and generally large structures or fragments) or unconsolidated (potentially mobile, of varying particle sizes); Subclass and Group level units are further refined by particle size and composition. The Anthropogenic Origin does not include any Subgroup units but users may provide further descriptive detail if desired. Particle size bins at the Anthropogenic Substrate Class and Subclass levels correspond to the Geologic Substrate units as follows: 
•	Class: Fixed Anthropogenic Substrate is equivalent to the Geologic Origin Class: Consolidated Mineral Substrate (greater than or equal to 4,096 millimeters in any dimension)
•	Class: Coarse Unconsolidated Anthropogenic Substrate is equivalent to the Geologic Origin Group: Very Coarse Gravel (64 millimeters to < 4,096 millimeters in diameter)
•	Class: Fine Unconsolidated Anthropogenic Substrate Hash is equivalent to the Geologic Origin Groups: Moderately Coarse Gravel (2 millimeters to < 64 millimeters in diameter), Sand (0.0625 millimeters to < 2 millimeters in diameter), and Mud (< 0.0625 millimeters in diameter).
The particle sizes for these units are derived from Wentworth (1922), and they can be broken down into Wentworth grain size classes for greater precision, if desired."
Substrate Component,Anthropogenic Substrate,Fixed Anthropogenic Substrate,,,,CMECS Substrate Component: Class,"Anthropogenic Substrates that are greater than or equal to 4.0 meters (4,096 millimeters, equivalent to the Geologic Substrate Class: Consolidated Mineral Substrate) in any dimension and cover 50% or greater of the Anthropogenic Substrate surface. Examples include man-made materials such as metal pipelines, concrete bulkheads, and treated-wood pilings that are either fixed (adhered to, embedded in, or otherwise attached to) the environment.",,1.1.2,S,3.6,https://w3id.org/CMECS/CMECS_00001683,CMECS_00001683,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fixed Anthropogenic Substrate,Fixed Aggregate Substrate,,,CMECS Substrate Component: Substrate Subclass,"Anthropogenic Substrates that are greater than or equal to 4.0 meters (4,096 millimeters, equivalent to the Geologic Substrate Class: Consolidated Mineral Substrate) in any dimension and cover 50% or greater of the Anthropogenic Substrate surface, are consolidated or fixed in the surrounding environment and are dominated by aggregate, primarily construction, materials. This includes concrete, asphalt, brick, porcelain, or similar materials. Examples of features that form anthropogenic substrates include boat ramps, piers, and seawalls.  ",,1.1.2,S,3.6.1,https://w3id.org/CMECS/CMECS_00000186,CMECS_00000186,Original Unit,Name change|Membership Change|Editorial change (defintion re-worded)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fixed Anthropogenic Substrate,Fixed Anthropogenic Wood Substrate,,,CMECS Substrate Component: Substrate Subclass,"Anthropogenic Substrates that are greater than or equal to 4.0 meters (4,096 millimeters, equivalent to the Geologic Substrate Class: Consolidated Mineral Substrate) in any dimension and cover 50% or greater of the Anthropogenic Substrate surface, are  consolidated or fixed in the surrounding environment and are composed of wood that has been shaped, textured, treated, or otherwise altered, and forms a stable surface in the environment. Examples include pilings, posts, daymarks, docks or other infrastructural objects.",,1.1.2,S,3.6.2,https://w3id.org/CMECS/CMECS_00000028,CMECS_00000028,Original Unit,Name change|Editorial change (defintion re-worded),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fixed Anthropogenic Substrate,Fixed Anthropogenic Wood Substrate,Piling Substrate,,CMECS Substrate Component: Substrate Group,"Anthropogenic Substrates that are greater than or equal to 4.0 meters (4,096 millimeters, equivalent to the Geologic Substrate Class: Consolidated Mineral Substrate) in any dimension and cover 50% or greater of the Anthropogenic Substrate surface, are  consolidated or fixed in the surrounding environment and are composed of wood, such as pilings or other support structures.",,1.1.2,S,3.6.2.1,https://w3id.org/CMECS/CMECS_00001687,CMECS_00001687,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fixed Anthropogenic Substrate,Fixed Metal Substrate,,,CMECS Substrate Component: Substrate Subclass,"Anthropogenic Substrates that are greater than or equal to 4.0 meters (4,096 millimeters, equivalent to the Geologic Substrate Class: Consolidated Mineral Substrate) in any dimension and cover 50% or greater of the Anthropogenic Substrate surface, are consolidated or fixed in the surrounding environment and are composed of metal. Examples include sheet metal, ship hulls/parts, metallic walls/bulkheads, pipes, valves, mooring chains, or other infrastructural objects.",,1.1.2,S,3.6.3,https://w3id.org/CMECS/CMECS_00000539,CMECS_00000539,Original Unit,Name change|Membership Change|Editorial change (defintion re-worded)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Fixed Anthropogenic Substrate,Fixed Trash/Plastic Substrate,,,CMECS Substrate Component: Substrate Subclass,"Anthropogenic Substrates that are greater than or equal to 4.0 meters (4,096 millimeters, equivalent to the Geologic Substrate Class: Consolidated Mineral Substrate) in any dimension and cover 50% or greater of the Anthropogenic Substrate surface, are consolidated or fixed in the surrounding environment and composed of plastic, trash, or other disposed materials. Examples include PVC piping, valves, or other infrastructural objects.",,1.1.2,S,3.6.4,https://w3id.org/CMECS/CMECS_00001686,CMECS_00001686,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Substrate,,,,CMECS Substrate Component: Class,"Unconsolidated Anthropogenic Substrate that is dominated by Coarse Anthropogenic particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Anthropogenic Substrate surface. Particles may be either loose whole or broken fragments of man-made material or in the case of wood, biogenic but significantly altered.",,1.1.2,S,3.7,https://w3id.org/CMECS/CMECS_00001684,CMECS_00001684,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Substrate,Coarse Unconsolidated Aggregate Substrate,,,CMECS Substrate Component: Substrate Subclass,"Unconsolidated Anthropogenic Substrate that is dominated by Coarse Anthropogenic particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Anthropogenic Substrate surface and are composed of aggregate pieces, or fragments.",,1.1.2,S,3.7.1,https://w3id.org/CMECS/CMECS_00001688,CMECS_00001688,Original Unit,Addition,See: Implementation Guidance for All Substrate Component Units,
Substrate Component,Anthropogenic Substrate,Coarse Unconsolidated Anthropogenic Substrate,Coarse Unconsolidated Aggregate Substrate,Aggregate Rubble,,CMECS Substrate Component: Substrate Group,"Unconsolidated Anthropogenic Substrate that is dominated by Coarse Anthropogenic particles (64 millimeters to < 4,096 millimeters, equivalent to Geologic Origin Subgroups: Cobble and Boulder) that cover 50% or greater of the Anthropogenic Substrate surface and are composed of rubble-sized aggregate particles/fragments.",,1.1.2,S,3.7.1.1,https://w3id.org/CMECS/CMECS_00000187,CMECS_00000187,Original Unit,Name change|Membership Change|Editorial change (defintion re-worded)|Attribute Change (revised unit code),See: Implementation Guidance for All Substrate Component Units,
